1.687154,-1.021829,5.127985,5.128223,X,X,X,X,X,X,X,X
1.687181,-1.046831,5.127904,5.128226,X,X,X,X,X,X,X,X
1.687206,-1.071792,5.127763,5.128235,X,X,X,X,X,X,X,X
1.687231,-1.096790,5.127887,5.128226,X,X,X,X,X,X,X,X
1.687254,-1.121810,5.127929,5.128223,X,X,X,X,X,X,X,X
1.687278,-1.146802,5.127850,5.128228,X,X,X,X,X,X,X,X
1.687306,-1.171800,5.127964,5.128220,X,X,X,X,X,X,X,X
1.687335,-1.196766,5.127738,5.128233,X,X,X,X,X,X,X,X
1.687361,-1.221770,5.127772,5.128230,X,X,X,X,X,X,X,X
1.687388,-1.246760,5.127873,5.128223,X,X,X,X,X,X,X,X
1.687418,-1.271740,5.127799,5.128226,X,X,X,X,X,X,X,X
1.687447,-1.296760,5.127918,5.128218,X,X,X,X,X,X,X,X
1.687473,-1.321768,5.127973,5.128214,X,X,X,X,X,X,X,X
1.687501,-1.346743,5.127859,5.128220,X,X,X,X,X,X,X,X
1.687527,-1.371736,5.128058,5.128206,X,X,X,X,X,X,X,X
1.687553,-1.396746,5.128042,5.128208,X,X,X,X,X,X,X,X
1.687580,-1.421741,5.127967,5.128211,X,X,X,X,X,X,X,X
1.687609,-1.446719,5.127801,5.128219,X,X,X,X,X,X,X,X
1.687635,-1.471720,5.127832,5.128217,X,X,X,X,X,X,X,X
1.687660,-1.496722,5.127935,5.128210,X,X,X,X,X,X,X,X
1.687687,-1.521711,5.128012,5.128204,X,X,X,X,X,X,X,X
1.687714,-1.546699,5.127790,5.128213,X,X,X,X,X,X,X,X
1.687736,-1.571688,5.127852,5.128210,X,X,X,X,X,X,X,X
1.687758,-1.596694,5.127873,5.128207,X,X,X,X,X,X,X,X
1.687785,-1.621684,5.127999,5.128201,X,X,X,X,X,X,X,X
1.687812,-1.646672,5.127858,5.128206,X,X,X,X,X,X,X,X
1.687837,-1.671671,5.128000,5.128199,X,X,X,X,X,X,X,X
1.687863,-1.696663,5.127899,5.128202,X,X,X,X,X,X,X,X
1.687886,-1.721664,5.127765,5.128204,X,X,X,X,X,X,X,X
1.687909,-1.746654,5.128058,5.128193,X,X,X,X,X,X,X,X
1.687928,-1.771655,5.127835,5.128200,X,X,X,X,X,X,X,X
1.687950,-1.796665,5.128150,5.128194,X,X,X,X,X,X,X,X
1.687974,-1.821647,5.127868,5.128197,X,X,X,X,X,X,X,X
1.687998,-1.846638,5.128105,5.128188,X,X,X,X,X,X,X,X
1.688023,-1.871621,5.127730,5.128196,X,X,X,X,X,X,X,X
1.688049,-1.896609,5.127758,5.128194,X,X,X,X,X,X,X,X
1.688074,-1.921632,5.128054,5.128193,X,X,X,X,X,X,X,X
1.688100,-1.946591,5.127768,5.128186,X,X,X,X,X,X,X,X
1.688125,-1.971607,5.127889,5.128187,X,X,X,X,X,X,X,X
1.688153,-1.996608,5.127949,5.128186,X,X,X,X,X,X,X,X
1.688180,-2.021606,5.127951,5.128188,X,X,X,X,X,X,X,X
1.688206,-2.046594,5.127936,5.128183,X,X,X,X,X,X,X,X
1.688232,-2.071576,5.127751,5.128179,X,X,X,X,X,X,X,X
1.688255,-2.096570,5.127778,5.128177,X,X,X,X,X,X,X,X
1.688282,-2.121585,5.127983,5.128181,X,X,X,X,X,X,X,X
1.688307,-2.146588,5.128076,5.128184,X,X,X,X,X,X,X,X
1.688333,-2.171540,5.127755,5.128165,X,X,X,X,X,X,X,X
1.688362,-2.196553,5.127829,5.128169,X,X,X,X,X,X,X,X
1.688387,-2.221546,5.128012,5.128171,X,X,X,X,X,X,X,X
1.688414,-2.246547,5.127889,5.128162,X,X,X,X,X,X,X,X
1.688441,-2.271549,5.127986,5.128163,X,X,X,X,X,X,X,X
1.688470,-2.296522,5.127908,5.128145,X,X,X,X,X,X,X,X
1.688499,-2.321526,5.128177,5.128136,X,X,X,X,X,X,X,X
1.688526,-2.346505,5.128183,5.128143,X,X,X,X,X,X,X,X
1.688552,-2.371506,5.128168,5.128123,X,X,X,X,X,X,X,X
1.688576,-2.396512,5.128143,5.128080,X,X,X,X,X,X,X,X
1.688603,-2.421486,5.128139,5.128058,X,X,X,X,X,X,X,X
1.688628,-2.446462,5.128151,5.128073,X,X,X,X,X,X,X,X
1.688652,-2.471490,5.128184,5.128146,X,X,X,X,X,X,X,X
1.688676,-2.496471,5.128151,5.128073,X,X,X,X,X,X,X,X
1.688700,-2.521467,5.128222,5.128213,X,X,X,X,X,X,X,X
1.688724,-2.546475,5.128217,5.128205,X,X,X,X,X,X,X,X
1.688747,-2.571472,5.128185,5.128150,X,X,X,X,X,X,X,X
1.688772,-2.596438,5.128125,5.128031,X,X,X,X,X,X,X,X
1.688795,-2.621441,5.128198,5.128153,X,X,X,X,X,X,X,X
1.688820,-2.646426,5.128146,5.128025,X,X,X,X,X,X,X,X
1.688843,-2.671436,5.128183,5.128129,X,X,X,X,X,X,X,X
1.688866,-2.696426,5.128183,5.128138,X,X,X,X,X,X,X,X
1.688889,-2.721426,5.128184,5.128131,X,X,X,X,X,X,X,X
1.688913,-2.746390,5.128138,5.128027,X,X,X,X,X,X,X,X
1.688935,-2.771398,5.128166,5.128098,X,X,X,X,X,X,X,X
1.688952,-2.796417,5.128207,5.128189,X,X,X,X,X,X,X,X
1.688974,-2.821382,5.128151,5.128097,X,X,X,X,X,X,X,X
1.688996,-2.846376,5.128227,5.128221,X,X,X,X,X,X,X,X
1.689018,-2.871367,5.128162,5.128104,X,X,X,X,X,X,X,X
1.689041,-2.896335,5.128125,5.128026,X,X,X,X,X,X,X,X
1.689062,-2.921374,5.128233,5.128237,X,X,X,X,X,X,X,X
1.689084,-2.946344,5.128150,5.128058,X,X,X,X,X,X,X,X
1.689106,-2.971333,5.128148,5.128048,X,X,X,X,X,X,X,X
1.689127,-2.996324,5.128161,5.128060,X,X,X,X,X,X,X,X
1.689149,-3.021296,5.128113,5.127946,X,X,X,X,X,X,X,X
1.689169,-3.046301,5.128134,5.128008,X,X,X,X,X,X,X,X
1.689189,-3.071326,5.128178,5.128119,X,X,X,X,X,X,X,X
1.689210,-3.096309,5.128190,5.128148,X,X,X,X,X,X,X,X
1.689232,-3.121282,5.128129,5.127971,X,X,X,X,X,X,X,X
1.689253,-3.146280,5.128142,5.128008,X,X,X,X,X,X,X,X
1.689273,-3.171290,5.128173,5.128090,X,X,X,X,X,X,X,X
1.689294,-3.196270,5.128135,5.127978,X,X,X,X,X,X,X,X
1.689313,-3.221283,5.128212,5.128186,X,X,X,X,X,X,X,X
1.689334,-3.246254,5.128132,5.127950,X,X,X,X,X,X,X,X
1.689354,-3.271247,5.128131,5.127919,X,X,X,X,X,X,X,X
1.689374,-3.296233,5.128125,5.127874,X,X,X,X,X,X,X,X
1.689392,-3.321235,5.128135,5.127899,X,X,X,X,X,X,X,X
1.689411,-3.346221,5.128157,5.127958,X,X,X,X,X,X,X,X
1.689430,-3.371200,5.128167,5.127994,X,X,X,X,X,X,X,X
1.689449,-3.396205,5.128134,5.127874,X,X,X,X,X,X,X,X
1.689467,-3.421205,5.128155,5.127964,X,X,X,X,X,X,X,X
1.689485,-3.446221,5.128194,5.128096,X,X,X,X,X,X,X,X
1.689503,-3.471201,5.128187,5.128068,X,X,X,X,X,X,X,X
1.689522,-3.496184,5.128170,5.127996,X,X,X,X,X,X,X,X
1.689541,-3.521175,5.128163,5.127973,X,X,X,X,X,X,X,X
1.689558,-3.546204,5.128223,5.128234,X,X,X,X,X,X,X,X
1.689578,-3.571168,5.128161,5.127888,X,X,X,X,X,X,X,X
1.689596,-3.596177,5.128165,5.127923,X,X,X,X,X,X,X,X
1.689615,-3.621154,5.128176,5.127840,X,X,X,X,X,X,X,X
1.689630,-3.646146,5.128195,5.128064,X,X,X,X,X,X,X,X
1.689649,-3.671137,5.128189,5.127977,X,X,X,X,X,X,X,X
1.689664,-3.696150,5.128183,5.127911,X,X,X,X,X,X,X,X
1.689680,-3.721124,5.128194,5.128002,X,X,X,X,X,X,X,X
1.689694,-3.746127,5.128183,5.127946,X,X,X,X,X,X,X,X
1.689709,-3.771110,5.128175,5.127851,X,X,X,X,X,X,X,X
1.689723,-3.796135,5.128201,5.128042,X,X,X,X,X,X,X,X
1.689737,-3.821124,5.128182,5.127929,X,X,X,X,X,X,X,X
1.689752,-3.846110,5.128183,5.127913,X,X,X,X,X,X,X,X
1.689768,-3.871098,5.128178,5.127847,X,X,X,X,X,X,X,X
1.689782,-3.896097,5.128194,5.127996,X,X,X,X,X,X,X,X
1.689798,-3.921093,5.128187,5.127952,X,X,X,X,X,X,X,X
1.689812,-3.946110,5.128206,5.128065,X,X,X,X,X,X,X,X
1.689827,-3.971076,5.128182,5.127888,X,X,X,X,X,X,X,X
1.689842,-3.996071,5.128187,5.127892,X,X,X,X,X,X,X,X
1.689855,-4.021060,5.128198,5.128026,X,X,X,X,X,X,X,X
1.689868,-4.046062,5.128191,5.127954,X,X,X,X,X,X,X,X
1.689881,-4.071066,5.128186,5.127933,X,X,X,X,X,X,X,X
1.689893,-4.096079,5.128201,5.128013,X,X,X,X,X,X,X,X
1.689908,-4.121028,5.128174,5.127800,X,X,X,X,X,X,X,X
1.689919,-4.146058,5.128200,5.128041,X,X,X,X,X,X,X,X
1.689932,-4.171038,5.128190,5.127933,X,X,X,X,X,X,X,X
1.689944,-4.196038,5.128190,5.127933,X,X,X,X,X,X,X,X
1.689955,-4.221049,5.128201,5.128050,X,X,X,X,X,X,X,X
1.689967,-4.246035,5.128192,5.127953,X,X,X,X,X,X,X,X
1.689979,-4.271035,5.128177,5.127816,X,X,X,X,X,X,X,X
1.689990,-4.296001,5.128174,5.127795,X,X,X,X,X,X,X,X
1.690001,-4.321013,5.128197,5.127977,X,X,X,X,X,X,X,X
1.690014,-4.346009,5.128182,5.127825,X,X,X,X,X,X,X,X
1.690027,-4.370989,5.128180,5.127774,X,X,X,X,X,X,X,X
1.690038,-4.395990,5.128202,5.128008,X,X,X,X,X,X,X,X
1.690050,-4.420984,5.128187,5.127896,X,X,X,X,X,X,X,X
1.690061,-4.445992,5.128193,5.127983,X,X,X,X,X,X,X,X
1.690072,-4.470978,5.128201,5.128068,X,X,X,X,X,X,X,X
1.690085,-4.495972,5.128189,5.127877,X,X,X,X,X,X,X,X
1.690095,-4.520985,5.128191,5.127900,X,X,X,X,X,X,X,X
1.690106,-4.545955,5.128229,5.127737,X,X,X,X,X,X,X,X
1.690120,-4.570973,5.128226,5.127876,X,X,X,X,X,X,X,X
1.690136,-4.595967,5.128223,5.127893,X,X,X,X,X,X,X,X
1.690145,-4.620968,5.128226,5.127907,X,X,X,X,X,X,X,X
1.690151,-4.645949,5.128226,5.127906,X,X,X,X,X,X,X,X
1.690152,-4.670933,5.128232,5.127831,X,X,X,X,X,X,X,X
1.690156,-4.695931,5.128227,5.127910,X,X,X,X,X,X,X,X
1.690161,-4.720942,5.128225,5.127863,X,X,X,X,X,X,X,X
1.690169,-4.745925,5.128228,5.127895,X,X,X,X,X,X,X,X
1.690180,-4.770916,5.128227,5.127822,X,X,X,X,X,X,X,X
1.690187,-4.795911,5.128231,5.127808,X,X,X,X,X,X,X,X
1.690196,-4.820907,5.128226,5.127908,X,X,X,X,X,X,X,X
1.690202,-4.845893,5.128230,5.127818,X,X,X,X,X,X,X,X
1.690207,-4.870890,5.128231,5.127777,X,X,X,X,X,X,X,X
1.690211,-4.895872,5.128232,5.127923,X,X,X,X,X,X,X,X
1.690210,-4.920873,5.128227,5.127949,X,X,X,X,X,X,X,X
1.690216,-4.945865,5.128234,5.127746,X,X,X,X,X,X,X,X
1.690221,-4.970861,5.128198,5.127932,X,X,X,X,X,X,X,X
1.690225,-4.995853,5.128195,5.127861,X,X,X,X,X,X,X,X
1.690228,-5.020878,5.128202,5.128011,X,X,X,X,X,X,X,X
1.690233,-5.045840,5.128189,5.127781,X,X,X,X,X,X,X,X
1.690237,-5.070846,5.128199,5.127926,X,X,X,X,X,X,X,X
1.690242,-5.095840,5.128206,5.128088,X,X,X,X,X,X,X,X
1.690248,-5.120831,5.128191,5.127827,X,X,X,X,X,X,X,X
1.690251,-5.145821,5.128199,5.127924,X,X,X,X,X,X,X,X
1.690255,-5.170821,5.128199,5.127905,X,X,X,X,X,X,X,X
1.690257,-5.195820,5.128197,5.127843,X,X,X,X,X,X,X,X
1.690258,-5.220815,5.128202,5.127932,X,X,X,X,X,X,X,X
1.690260,-5.245812,5.128194,5.127825,X,X,X,X,X,X,X,X
1.690261,-5.270834,5.128208,5.128052,X,X,X,X,X,X,X,X
1.690264,-5.295805,5.128201,5.127984,X,X,X,X,X,X,X,X
1.690267,-5.320820,5.128209,5.128044,X,X,X,X,X,X,X,X
1.690270,-5.345800,5.128205,5.128059,X,X,X,X,X,X,X,X
1.690274,-5.370810,5.128205,5.128060,X,X,X,X,X,X,X,X
1.690279,-5.395795,5.128193,5.127859,X,X,X,X,X,X,X,X
1.690283,-5.420790,5.128205,5.128053,X,X,X,X,X,X,X,X
1.690289,-5.445809,5.128204,5.128053,X,X,X,X,X,X,X,X
1.690295,-5.470781,5.128201,5.127959,X,X,X,X,X,X,X,X
1.690300,-5.495799,5.128208,5.128074,X,X,X,X,X,X,X,X
1.690306,-5.520768,5.128186,5.127702,X,X,X,X,X,X,X,X
1.690310,-5.545778,5.128198,5.127885,X,X,X,X,X,X,X,X
1.690315,-5.570767,5.128207,5.128044,X,X,X,X,X,X,X,X
1.690320,-5.595765,5.128198,5.127894,X,X,X,X,X,X,X,X
1.690324,-5.620759,5.128210,5.128099,X,X,X,X,X,X,X,X
1.690331,-5.645729,5.128178,5.127752,X,X,X,X,X,X,X,X
1.690334,-5.670743,5.128196,5.127953,X,X,X,X,X,X,X,X
1.690339,-5.695732,5.128191,5.127913,X,X,X,X,X,X,X,X
1.690342,-5.720724,5.128195,5.127984,X,X,X,X,X,X,X,X
1.690346,-5.745728,5.128193,5.127948,X,X,X,X,X,X,X,X
1.690349,-5.770724,5.128182,5.127846,X,X,X,X,X,X,X,X
1.690350,-5.795736,5.128196,5.128024,X,X,X,X,X,X,X,X
1.690354,-5.820703,5.128170,5.127764,X,X,X,X,X,X,X,X
1.690357,-5.845702,5.128189,5.127921,X,X,X,X,X,X,X,X
1.690360,-5.870715,5.128193,5.127936,X,X,X,X,X,X,X,X
1.690363,-5.895690,5.128182,5.127861,X,X,X,X,X,X,X,X
1.690366,-5.920682,5.128205,5.128095,X,X,X,X,X,X,X,X
1.690371,-5.945680,5.128197,5.127987,X,X,X,X,X,X,X,X
1.690376,-5.970680,5.128179,5.127819,X,X,X,X,X,X,X,X
1.690381,-5.995663,5.128168,5.127704,X,X,X,X,X,X,X,X
1.690384,-6.020668,5.128181,5.127842,X,X,X,X,X,X,X,X
1.690388,-6.045666,5.128196,5.127946,X,X,X,X,X,X,X,X
1.690390,-6.070675,5.128202,5.128053,X,X,X,X,X,X,X,X
1.690395,-6.095661,5.128175,5.127755,X,X,X,X,X,X,X,X
1.690398,-6.120670,5.128198,5.127978,X,X,X,X,X,X,X,X
1.690400,-6.145655,5.128209,5.128129,X,X,X,X,X,X,X,X
1.690404,-6.170638,5.128203,5.128063,X,X,X,X,X,X,X,X
1.690408,-6.195642,5.128185,5.127859,X,X,X,X,X,X,X,X
1.690410,-6.220646,5.128201,5.128069,X,X,X,X,X,X,X,X
1.690413,-6.245616,5.128195,5.127847,X,X,X,X,X,X,X,X
1.690414,-6.270622,5.128205,5.128063,X,X,X,X,X,X,X,X
1.690414,-6.295615,5.128203,5.127876,X,X,X,X,X,X,X,X
1.690414,-6.320610,5.128203,5.127893,X,X,X,X,X,X,X,X
1.690414,-6.345612,5.128204,5.127905,X,X,X,X,X,X,X,X
1.690414,-6.370604,5.128205,5.127970,X,X,X,X,X,X,X,X
1.690414,-6.395588,5.128203,5.127927,X,X,X,X,X,X,X,X
1.690416,-6.420579,5.128200,5.127791,X,X,X,X,X,X,X,X
1.690416,-6.445598,5.128204,5.128014,X,X,X,X,X,X,X,X
1.690418,-6.470591,5.128204,5.127929,X,X,X,X,X,X,X,X
1.690418,-6.495597,5.128202,5.127849,X,X,X,X,X,X,X,X
1.690420,-6.520586,5.128201,5.127851,X,X,X,X,X,X,X,X
1.690421,-6.545576,5.128203,5.127928,X,X,X,X,X,X,X,X
1.690424,-6.570570,5.128204,5.127884,X,X,X,X,X,X,X,X
1.690425,-6.595583,5.128206,5.128019,X,X,X,X,X,X,X,X
1.690428,-6.620568,5.128200,5.127772,X,X,X,X,X,X,X,X
1.690431,-6.645553,5.128204,5.127972,X,X,X,X,X,X,X,X
1.690433,-6.670567,5.128203,5.127935,X,X,X,X,X,X,X,X
1.690436,-6.695550,5.128204,5.127849,X,X,X,X,X,X,X,X
1.690438,-6.720558,5.128204,5.127859,X,X,X,X,X,X,X,X
1.690438,-6.745559,5.128205,5.128004,X,X,X,X,X,X,X,X
1.690439,-6.770545,5.128203,5.127892,X,X,X,X,X,X,X,X
1.690440,-6.795530,5.128204,5.127936,X,X,X,X,X,X,X,X
1.690441,-6.820526,5.128205,5.127960,X,X,X,X,X,X,X,X
1.690442,-6.845526,5.128203,5.127837,X,X,X,X,X,X,X,X
1.690442,-6.870524,5.128205,5.128003,X,X,X,X,X,X,X,X
1.690442,-6.895527,5.128206,5.128024,X,X,X,X,X,X,X,X
1.690443,-6.920520,5.128203,5.127899,X,X,X,X,X,X,X,X
1.690443,-6.945503,5.128200,5.127784,X,X,X,X,X,X,X,X
1.690442,-6.970516,5.128204,5.128003,X,X,X,X,X,X,X,X
1.690441,-6.995528,5.128207,5.128128,X,X,X,X,X,X,X,X
1.690442,-7.020505,5.128207,5.128129,X,X,X,X,X,X,X,X
1.690446,-7.045490,5.128202,5.127853,X,X,X,X,X,X,X,X
1.690448,-7.070475,5.128202,5.127885,X,X,X,X,X,X,X,X
1.690451,-7.095489,5.128206,5.128045,X,X,X,X,X,X,X,X
1.690454,-7.120478,5.128202,5.127783,X,X,X,X,X,X,X,X
1.690455,-7.145498,5.128209,5.128185,X,X,X,X,X,X,X,X
1.690459,-7.170474,5.128203,5.127813,X,X,X,X,X,X,X,X
1.690462,-7.195468,5.128200,5.127841,X,X,X,X,X,X,X,X
1.690466,-7.220456,5.128202,5.127901,X,X,X,X,X,X,X,X
1.690469,-7.245461,5.128204,5.127934,X,X,X,X,X,X,X,X
1.690474,-7.270467,5.128205,5.127962,X,X,X,X,X,X,X,X
1.690479,-7.295444,5.128198,5.127784,X,X,X,X,X,X,X,X
1.690484,-7.320430,5.128196,5.127755,X,X,X,X,X,X,X,X
1.690487,-7.345432,5.128200,5.127866,X,X,X,X,X,X,X,X
1.690489,-7.370441,5.128202,5.127915,X,X,X,X,X,X,X,X
1.690492,-7.395448,5.128207,5.128068,X,X,X,X,X,X,X,X
1.690496,-7.420423,5.128196,5.127781,X,X,X,X,X,X,X,X
1.690501,-7.445429,5.128199,5.127823,X,X,X,X,X,X,X,X
1.690506,-7.470425,5.128199,5.127812,X,X,X,X,X,X,X,X
1.690510,-7.495420,5.128205,5.128039,X,X,X,X,X,X,X,X
1.690515,-7.520427,5.128199,5.127809,X,X,X,X,X,X,X,X
1.690520,-7.545411,5.128203,5.127912,X,X,X,X,X,X,X,X
1.690525,-7.570401,5.128202,5.127870,X,X,X,X,X,X,X,X
1.690528,-7.595398,5.128202,5.127896,X,X,X,X,X,X,X,X
1.690531,-7.620407,5.128203,5.127919,X,X,X,X,X,X,X,X
1.690533,-7.645393,5.128201,5.127915,X,X,X,X,X,X,X,X
1.690537,-7.670394,5.128204,5.127921,X,X,X,X,X,X,X,X
1.690539,-7.695378,5.128202,5.127927,X,X,X,X,X,X,X,X
1.690540,-7.720391,5.128205,5.127976,X,X,X,X,X,X,X,X
1.690542,-7.745382,5.128206,5.127933,X,X,X,X,X,X,X,X
1.690544,-7.770370,5.128199,5.127738,X,X,X,X,X,X,X,X
1.690546,-7.795384,5.128212,5.128246,X,X,X,X,X,X,X,X
1.690551,-7.820361,5.128199,5.127755,X,X,X,X,X,X,X,X
1.690553,-7.845356,5.128203,5.127951,X,X,X,X,X,X,X,X
1.690557,-7.870346,5.128202,5.127821,X,X,X,X,X,X,X,X
1.690559,-7.895353,5.128206,5.128060,X,X,X,X,X,X,X,X
1.690562,-7.920333,5.128202,5.127902,X,X,X,X,X,X,X,X
1.690565,-7.945333,5.128204,5.127953,X,X,X,X,X,X,X,X
1.690569,-7.970335,5.128203,5.127945,X,X,X,X,X,X,X,X
1.690572,-7.995342,5.128206,5.128012,X,X,X,X,X,X,X,X
1.690577,-8.020334,5.128206,5.128048,X,X,X,X,X,X,X,X
1.690583,-8.045332,5.128203,5.127893,X,X,X,X,X,X,X,X
1.690590,-8.070321,5.128199,5.127802,X,X,X,X,X,X,X,X
1.690598,-8.095321,5.128202,5.127867,X,X,X,X,X,X,X,X
1.690605,-8.120309,5.128201,5.127844,X,X,X,X,X,X,X,X
1.690611,-8.145320,5.128211,5.128152,X,X,X,X,X,X,X,X
1.690617,-8.170300,5.128199,5.127768,X,X,X,X,X,X,X,X
1.690622,-8.195301,5.128198,5.127771,X,X,X,X,X,X,X,X
1.690627,-8.220281,5.128200,5.127881,X,X,X,X,X,X,X,X
1.690632,-8.245288,5.128203,5.127918,X,X,X,X,X,X,X,X
1.690639,-8.270265,5.128199,5.127764,X,X,X,X,X,X,X,X
1.690643,-8.295291,5.128208,5.128143,X,X,X,X,X,X,X,X
1.690649,-8.320267,5.128203,5.127948,X,X,X,X,X,X,X,X
1.690653,-8.345280,5.128207,5.128092,X,X,X,X,X,X,X,X
1.690658,-8.370265,5.128203,5.127911,X,X,X,X,X,X,X,X
1.690663,-8.395276,5.128206,5.128077,X,X,X,X,X,X,X,X
1.690669,-8.420270,5.128197,5.127885,X,X,X,X,X,X,X,X
1.690675,-8.445250,5.128191,5.127818,X,X,X,X,X,X,X,X
1.690681,-8.470246,5.128198,5.127947,X,X,X,X,X,X,X,X
1.690688,-8.495241,5.128184,5.127773,X,X,X,X,X,X,X,X
1.690693,-8.520259,5.128209,5.128145,X,X,X,X,X,X,X,X
1.690701,-8.545252,5.128182,5.127835,X,X,X,X,X,X,X,X
1.690707,-8.570226,5.128200,5.128050,X,X,X,X,X,X,X,X
1.690716,-8.595202,5.128181,5.127788,X,X,X,X,X,X,X,X
1.690723,-8.620203,5.128191,5.127944,X,X,X,X,X,X,X,X
1.690731,-8.645209,5.128191,5.127905,X,X,X,X,X,X,X,X
1.690737,-8.670206,5.128198,5.128014,X,X,X,X,X,X,X,X
1.690744,-8.695223,5.128201,5.127997,X,X,X,X,X,X,X,X
1.690750,-8.720201,5.128202,5.128005,X,X,X,X,X,X,X,X
1.690757,-8.745188,5.128189,5.127800,X,X,X,X,X,X,X,X
1.690761,-8.770191,5.128187,5.127796,X,X,X,X,X,X,X,X
1.690765,-8.795189,5.128205,5.128067,X,X,X,X,X,X,X,X
1.690769,-8.820178,5.128194,5.127915,X,X,X,X,X,X,X,X
1.690771,-8.845186,5.128189,5.127846,X,X,X,X,X,X,X,X
1.690773,-8.870187,5.128206,5.128037,X,X,X,X,X,X,X,X
1.690776,-8.895154,5.128191,5.127898,X,X,X,X,X,X,X,X
1.690779,-8.920152,5.128196,5.127930,X,X,X,X,X,X,X,X
1.690783,-8.945146,5.128186,5.127782,X,X,X,X,X,X,X,X
1.690785,-8.970141,5.128203,5.128070,X,X,X,X,X,X,X,X
1.690789,-8.995141,5.128203,5.127856,X,X,X,X,X,X,X,X
1.690791,-9.020140,5.128203,5.127888,X,X,X,X,X,X,X,X
1.690794,-9.045140,5.128204,5.127923,X,X,X,X,X,X,X,X
1.690796,-9.070145,5.128204,5.127891,X,X,X,X,X,X,X,X
1.690799,-9.095101,5.128203,5.127739,X,X,X,X,X,X,X,X
1.690801,-9.120113,5.128203,5.127956,X,X,X,X,X,X,X,X
1.690803,-9.145117,5.128200,5.127905,X,X,X,X,X,X,X,X
1.690805,-9.170111,5.128198,5.127847,X,X,X,X,X,X,X,X
1.690807,-9.195097,5.128194,5.127755,X,X,X,X,X,X,X,X
1.690807,-9.220098,5.128204,5.127997,X,X,X,X,X,X,X,X
1.690808,-9.245101,5.128201,5.127892,X,X,X,X,X,X,X,X
1.690948,-9.267871,4.025784,4.300849,X,X,X,X,X,X,X,X
1.691076,-9.286344,3.124450,3.445427,X,X,X,X,X,X,X,X
1.691192,-9.300529,2.222085,2.576553,X,X,X,X,X,X,X,X
1.691279,-9.310432,1.320072,1.726495,X,X,X,X,X,X,X,X
1.691353,-9.316322,1.000000,0.960178,X,X,X,X,X,X,X,X
1.691650,-9.320318,1.000024,0.484603,X,X,X,X,X,X,X,X
1.692172,-9.323208,1.000028,0.103356,X,X,X,X,X,X,X,X
1.692901,-9.325097,1.000026,-0.252469,X,X,X,X,X,X,X,X
1.693845,-9.326077,1.000020,-0.585052,X,X,X,X,X,X,X,X
1.695007,-9.326221,1.000007,-0.892257,X,X,X,X,X,X,X,X
1.696316,-9.325790,1.000016,-1.000025,X,X,X,X,X,X,X,X
1.697664,-9.325389,0.999827,-0.998680,X,X,X,X,X,X,X,X
1.699077,-9.324922,0.999104,-1.000659,X,X,X,X,X,X,X,X
1.700499,-9.324409,0.999403,-1.001983,X,X,X,X,X,X,X,X
1.701878,-9.323982,0.999273,-1.002247,X,X,X,X,X,X,X,X
1.703276,-9.323605,0.998890,-1.001798,X,X,X,X,X,X,X,X
1.704692,-9.323282,0.998988,-1.001308,X,X,X,X,X,X,X,X
1.706118,-9.323008,0.999141,-1.000965,X,X,X,X,X,X,X,X
1.707555,-9.322780,0.999244,-1.000753,X,X,X,X,X,X,X,X
1.708999,-9.322604,0.999326,-1.000621,X,X,X,X,X,X,X,X
1.710450,-9.322474,0.999404,-1.000553,X,X,X,X,X,X,X,X
1.711903,-9.322387,0.999464,-1.000506,X,X,X,X,X,X,X,X
1.713357,-9.322345,0.999511,-1.000472,X,X,X,X,X,X,X,X
1.714814,-9.322344,0.999549,-1.000443,X,X,X,X,X,X,X,X
1.716266,-9.322390,0.999572,-1.000420,X,X,X,X,X,X,X,X
1.717718,-9.322479,0.999590,-1.000414,X,X,X,X,X,X,X,X
1.719163,-9.322607,0.999663,-1.000440,X,X,X,X,X,X,X,X
1.720602,-9.322779,0.999626,-1.000411,X,X,X,X,X,X,X,X
1.722037,-9.322989,0.999632,-1.000416,X,X,X,X,X,X,X,X
1.723464,-9.323244,0.999630,-1.000398,X,X,X,X,X,X,X,X
1.724887,-9.323544,0.999637,-1.000405,X,X,X,X,X,X,X,X
1.726304,-9.323884,0.999641,-1.000417,X,X,X,X,X,X,X,X
1.727711,-9.324264,0.999641,-1.000416,X,X,X,X,X,X,X,X
1.729104,-9.324690,0.999643,-1.000417,X,X,X,X,X,X,X,X
1.730483,-9.325158,0.999644,-1.000417,X,X,X,X,X,X,X,X
1.731847,-9.325667,0.999643,-1.000412,X,X,X,X,X,X,X,X
1.733197,-9.326214,0.999744,-1.000526,X,X,X,X,X,X,X,X
1.734534,-9.326797,0.999623,-1.000388,X,X,X,X,X,X,X,X
1.735856,-9.327417,0.999538,-1.000173,X,X,X,X,X,X,X,X
1.737154,-9.328080,0.999538,-1.000100,X,X,X,X,X,X,X,X
1.738432,-9.328781,0.999714,-0.999980,X,X,X,X,X,X,X,X
1.739689,-9.329516,0.999980,-1.000014,X,X,X,X,X,X,X,X
1.740922,-9.330290,1.000000,-1.000009,X,X,X,X,X,X,X,X
1.742131,-9.331100,1.000000,-1.000009,X,X,X,X,X,X,X,X
1.743315,-9.331947,1.000000,-1.000010,X,X,X,X,X,X,X,X
1.744474,-9.332829,1.000000,-1.000010,X,X,X,X,X,X,X,X
1.745606,-9.333745,1.000001,-1.000010,X,X,X,X,X,X,X,X
